date,store,sales
2017-02-12,8,3290
2017-02-12,9,2779
2017-02-12,10,2994
2017-02-13,1,1590
2017-02-13,2,2184
2017-02-13,3,1932
2017-02-13,4,1893
2017-02-13,5,1364
2017-02-13,6,1404
2017-02-13,7,1226
2017-02-13,8,2114
2017-02-13,9,1881
2017-02-13,10,1992
2017-02-14,1,1839
2017-02-14,2,2613
2017-02-14,3,2383
2017-02-14,4,2148
2017-02-14,5,1548
2017-02-14,6,1585
2017-02-14,7,1474
2017-02-14,8,2495
2017-02-14,9,2108
2017-02-14,10,2293
2017-02-15,1,1952
2017-02-15,2,2676
2017-02-15,3,2312
2017-02-15,4,2119
2017-02-15,5,1466
2017-02-15,6,1602
2017-02-15,7,1465
2017-02-15,8,2530
2017-02-15,9,2231
2017-02-15,10,2215
2017-02-16,1,1961
2017-02-16,2,2815
2017-02-16,3,2520
2017-02-16,4,2354
2017-02-16,5,1637
2017-02-16,6,1567
2017-02-16,7,1602
2017-02-16,8,2674
2017-02-16,9,2311
2017-02-16,10,2372
2017-02-17,1,2137
2017-02-17,2,3079
2017-02-17,3,2686
2017-02-17,4,2362
2017-02-17,5,1866
2017-02-17,6,1775
2017-02-17,7,1621
2017-02-17,8,2854
2017-02-17,9,2451
2017-02-17,10,2688
2017-02-18,1,2184
2017-02-18,2,3206
2017-02-18,3,2807
2017-02-18,4,2646
2017-02-18,5,1865
2017-02-18,6,1903
2017-02-18,7,1734
2017-02-18,8,3086
2017-02-18,9,2648
2017-02-18,10,2773
2017-02-19,1,2461
2017-02-19,2,3391
2017-02-19,3,3034
2017-02-19,4,2741
2017-02-19,5,1994
2017-02-19,6,1911
2017-02-19,7,1884
2017-02-19,8,3190
2017-02-19,9,2827
2017-02-19,10,2994
2017-02-20,1,1602
2017-02-20,2,2167
2017-02-20,3,1968
2017-02-20,4,1858
2017-02-20,5,1343
2017-02-20,6,1357
2017-02-20,7,1211
2017-02-20,8,2190
2017-02-20,9,1864
2017-02-20,10,1875
2017-02-21,1,1866
2017-02-21,2,2563
2017-02-21,3,2370
2017-02-21,4,2175
2017-02-21,5,1594
2017-02-21,6,1574
2017-02-21,7,1464
2017-02-21,8,2532
2017-02-21,9,2170
2017-02-21,10,2274
2017-02-22,1,1825
2017-02-22,2,2614
2017-02-22,3,2326
2017-02-22,4,2103
2017-02-22,5,1542
2017-02-22,6,1554
2017-02-22,7,1491
2017-02-22,8,2465
2017-02-22,9,2191
2017-02-22,10,2314
2017-02-23,1,1979
2017-02-23,2,2828
2017-02-23,3,2482
2017-02-23,4,2353
2017-02-23,5,1743
2017-02-23,6,1620
2017-02-23,7,1513
2017-02-23,8,2805
2017-02-23,9,2344
2017-02-23,10,2460
2017-02-24,1,2191
2017-02-24,2,3052
2017-02-24,3,2627
2017-02-24,4,2398
2017-02-24,5,1795
2017-02-24,6,1752
2017-02-24,7,1621
2017-02-24,8,2912
2017-02-24,9,2443
2017-02-24,10,2642
2017-02-25,1,2210
2017-02-25,2,3289
2017-02-25,3,2804
2017-02-25,4,2644
2017-02-25,5,1875
2017-02-25,6,1988
2017-02-25,7,1729
2017-02-25,8,3131
2017-02-25,9,2642
2017-02-25,10,2740
2017-02-26,1,2357
2017-02-26,2,3382
2017-02-26,3,3052
2017-02-26,4,2717
2017-02-26,5,2074
2017-02-26,6,1946
2017-02-26,7,1812
2017-02-26,8,3374
2017-02-26,9,2884
2017-02-26,10,2979
2017-02-27,1,1594
2017-02-27,2,2231
2017-02-27,3,1952
2017-02-27,4,1834
2017-02-27,5,1361
2017-02-27,6,1296
2017-02-27,7,1248
2017-02-27,8,2242
2017-02-27,9,1841
2017-02-27,10,1951
2017-02-28,1,1832
2017-02-28,2,2635
2017-02-28,3,2373
2017-02-28,4,2155
2017-02-28,5,1561
2017-02-28,6,1554
2017-02-28,7,1373
2017-02-28,8,2515
2017-02-28,9,2131
2017-02-28,10,2258
2017-03-01,1,2250
2017-03-01,2,3179
2017-03-01,3,2789
2017-03-01,4,2543
2017-03-01,5,1834
2017-03-01,6,1860
2017-03-01,7,1700
2017-03-01,8,3061
2017-03-01,9,2583
2017-03-01,10,2782
2017-03-02,1,2447
2017-03-02,2,3389
2017-03-02,3,2943
2017-03-02,4,2644
2017-03-02,5,2022
2017-03-02,6,1933
2017-03-02,7,1841
2017-03-02,8,3300
2017-03-02,9,2853
2017-03-02,10,2954
2017-03-03,1,2524
2017-03-03,2,3640
2017-03-03,3,3203
2017-03-03,4,2977
2017-03-03,5,2099
2017-03-03,6,2156
2017-03-03,7,1925
2017-03-03,8,3426
2017-03-03,9,2945
2017-03-03,10,3142
2017-03-04,1,2615
2017-03-04,2,3799
2017-03-04,3,3370
2017-03-04,4,3065
2017-03-04,5,2243
2017-03-04,6,2320
2017-03-04,7,2088
2017-03-04,8,3587
2017-03-04,9,3103
2017-03-04,10,3323
2017-03-05,1,2837
2017-03-05,2,4048
2017-03-05,3,3668
2017-03-05,4,3418
2017-03-05,5,2400
2017-03-05,6,2426
2017-03-05,7,2133
2017-03-05,8,3909
2017-03-05,9,3296
2017-03-05,10,3558
2017-03-06,1,1872
2017-03-06,2,2796
2017-03-06,3,2374
2017-03-06,4,2227
2017-03-06,5,1615
2017-03-06,6,1532
2017-03-06,7,1471
2017-03-06,8,2612
2017-03-06,9,2143
2017-03-06,10,2390
2017-03-07,1,2187
2017-03-07,2,3137
2017-03-07,3,2742
2017-03-07,4,2541
2017-03-07,5,1916
2017-03-07,6,1851
2017-03-07,7,1764
2017-03-07,8,3013
2017-03-07,9,2446
2017-03-07,10,2815
2017-03-08,1,2242
2017-03-08,2,3236
2017-03-08,3,2875
2017-03-08,4,2671
2017-03-08,5,1918
2017-03-08,6,1917
2017-03-08,7,1705
2017-03-08,8,3014
2017-03-08,9,2538
2017-03-08,10,2812
2017-03-09,1,2345
2017-03-09,2,3439
2017-03-09,3,2983
2017-03-09,4,2716
2017-03-09,5,1972
2017-03-09,6,1937
2017-03-09,7,1854
2017-03-09,8,3214
2017-03-09,9,2589
2017-03-09,10,2938
2017-03-10,1,2472
2017-03-10,2,3502
2017-03-10,3,3227
2017-03-10,4,3036
2017-03-10,5,2119
2017-03-10,6,2047
2017-03-10,7,2054
2017-03-10,8,3445
2017-03-10,9,2979
2017-03-10,10,3167
2017-03-11,1,2662
2017-03-11,2,3790
2017-03-11,3,3403
2017-03-11,4,3223
2017-03-11,5,2294
2017-03-11,6,2260
2017-03-11,7,2077
2017-03-11,8,3675
2017-03-11,9,3115
2017-03-11,10,3336
2017-03-12,1,2873
2017-03-12,2,4094
2017-03-12,3,3698
2017-03-12,4,3374
2017-03-12,5,2421
2017-03-12,6,2386
2017-03-12,7,2126
2017-03-12,8,3911
2017-03-12,9,3366
2017-03-12,10,3557
2017-03-13,1,1927
2017-03-13,2,2755
2017-03-13,3,2362
2017-03-13,4,2197
2017-03-13,5,1589
2017-03-13,6,1695
2017-03-13,7,1427
2017-03-13,8,2556
2017-03-13,9,2291
2017-03-13,10,2394
2017-03-14,1,2187
2017-03-14,2,3263
2017-03-14,3,2772
2017-03-14,4,2656
2017-03-14,5,1915
2017-03-14,6,1848
2017-03-14,7,1754
2017-03-14,8,3038
2017-03-14,9,2574
2017-03-14,10,2828
2017-03-15,1,2218
2017-03-15,2,3168
2017-03-15,3,2825
2017-03-15,4,2513
2017-03-15,5,1870
2017-03-15,6,1847
2017-03-15,7,1736
2017-03-15,8,2911
2017-03-15,9,2576
2017-03-15,10,2699
2017-03-16,1,2359
2017-03-16,2,3370
2017-03-16,3,3016
2017-03-16,4,2743
2017-03-16,5,1989
2017-03-16,6,1987
2017-03-16,7,1825
2017-03-16,8,3216
2017-03-16,9,2794
2017-03-16,10,2949
2017-03-17,1,2428
2017-03-17,2,3646
2017-03-17,3,3262
2017-03-17,4,2962
2017-03-17,5,2162
2017-03-17,6,2085
2017-03-17,7,1952
2017-03-17,8,3427
2017-03-17,9,2892
2017-03-17,10,3106
2017-03-18,1,2691
2017-03-18,2,3849
2017-03-18,3,3389
2017-03-18,4,3190
2017-03-18,5,2295
2017-03-18,6,2282
2017-03-18,7,2012
2017-03-18,8,3649
2017-03-18,9,3241
2017-03-18,10,3299
2017-03-19,1,2839
2017-03-19,2,4081
2017-03-19,3,3543
2017-03-19,4,3308
2017-03-19,5,2402
2017-03-19,6,2465
2017-03-19,7,2160
2017-03-19,8,3830
2017-03-19,9,3237
2017-03-19,10,3618
2017-03-20,1,1868
2017-03-20,2,2710
2017-03-20,3,2457
2017-03-20,4,2255
2017-03-20,5,1563
2017-03-20,6,1645
2017-03-20,7,1349
2017-03-20,8,2474
2017-03-20,9,2221
2017-03-20,10,2353
2017-03-21,1,2240
2017-03-21,2,3208
2017-03-21,3,2767
2017-03-21,4,2600
2017-03-21,5,1892
2017-03-21,6,1873
2017-03-21,7,1707
2017-03-21,8,3062
2017-03-21,9,2668
2017-03-21,10,2686
2017-03-22,1,2180
2017-03-22,2,3310
2017-03-22,3,2824
2017-03-22,4,2614
2017-03-22,5,1855
2017-03-22,6,1873
2017-03-22,7,1726
2017-03-22,8,3047
2017-03-22,9,2580
2017-03-22,10,2739
2017-03-23,1,2271
2017-03-23,2,3299
2017-03-23,3,2945
2017-03-23,4,2764
2017-03-23,5,1960
2017-03-23,6,1994
2017-03-23,7,1890
2017-03-23,8,3261
2017-03-23,9,2793
2017-03-23,10,2936
2017-03-24,1,2516
2017-03-24,2,3559
2017-03-24,3,3164
2017-03-24,4,2957
2017-03-24,5,2132
2017-03-24,6,2150
2017-03-24,7,1908
2017-03-24,8,3330
2017-03-24,9,3000
2017-03-24,10,3216
2017-03-25,1,2758
2017-03-25,2,3796
2017-03-25,3,3330
2017-03-25,4,3178
2017-03-25,5,2357
2017-03-25,6,2265
2017-03-25,7,2041
2017-03-25,8,3712
2017-03-25,9,3195
2017-03-25,10,3345
2017-03-26,1,2916
2017-03-26,2,4091
2017-03-26,3,3648
2017-03-26,4,3209
2017-03-26,5,2417
2017-03-26,6,2446
2017-03-26,7,2205
2017-03-26,8,3969
2017-03-26,9,3229
2017-03-26,10,3624
2017-03-27,1,1972
2017-03-27,2,2724
2017-03-27,3,2392
2017-03-27,4,2162
2017-03-27,5,1587
2017-03-27,6,1540
2017-03-27,7,1470
2017-03-27,8,2500
2017-03-27,9,2217
2017-03-27,10,2449
2017-03-28,1,2232
2017-03-28,2,3116
2017-03-28,3,2866
2017-03-28,4,2542
2017-03-28,5,1922
2017-03-28,6,1859
2017-03-28,7,1735
2017-03-28,8,3016
2017-03-28,9,2579
2017-03-28,10,2826
2017-03-29,1,2205
2017-03-29,2,3205
2017-03-29,3,2768
2017-03-29,4,2555
2017-03-29,5,1847
2017-03-29,6,1830
2017-03-29,7,1717
2017-03-29,8,3061
2017-03-29,9,2529
2017-03-29,10,2757
2017-03-30,1,2397
2017-03-30,2,3409
2017-03-30,3,2953
2017-03-30,4,2739
2017-03-30,5,2021
2017-03-30,6,2030
2017-03-30,7,1864
2017-03-30,8,3270
2017-03-30,9,2773
2017-03-30,10,2937
2017-03-31,1,2507
2017-03-31,2,3475
2017-03-31,3,3299
2017-03-31,4,2879
2017-03-31,5,2183
2017-03-31,6,2157
2017-03-31,7,1934
2017-03-31,8,3351
2017-03-31,9,2923
2017-03-31,10,3125
2017-04-01,1,3230
2017-04-01,2,4402
2017-04-01,3,4035
2017-04-01,4,3725
2017-04-01,5,2664
2017-04-01,6,2632
2017-04-01,7,2343
2017-04-01,8,4133
2017-04-01,9,3629
2017-04-01,10,3953
2017-04-02,1,3347
2017-04-02,2,4722
2017-04-02,3,4061
2017-04-02,4,3951
2017-04-02,5,2743
2017-04-02,6,2751
2017-04-02,7,2583
2017-04-02,8,4522
2017-04-02,9,3917
2017-04-02,10,4180
2017-04-03,1,2235
2017-04-03,2,3039
2017-04-03,3,2792
2017-04-03,4,2559
2017-04-03,5,1939
2017-04-03,6,1829
2017-04-03,7,1695
2017-04-03,8,3090
2017-04-03,9,2605
2017-04-03,10,2931
2017-04-04,1,2585
2017-04-04,2,3619
2017-04-04,3,3252
2017-04-04,4,2984
2017-04-04,5,2156
2017-04-04,6,2188
2017-04-04,7,2021
2017-04-04,8,3469
2017-04-04,9,2967
2017-04-04,10,3224
2017-04-05,1,2601
2017-04-05,2,3548
2017-04-05,3,3273
2017-04-05,4,2996
2017-04-05,5,2180
2017-04-05,6,2131
2017-04-05,7,1907
2017-04-05,8,3529
2017-04-05,9,2961
2017-04-05,10,3199
2017-04-06,1,2828
2017-04-06,2,3896
2017-04-06,3,3513
2017-04-06,4,3188
2017-04-06,5,2393
2017-04-06,6,2337
2017-04-06,7,2079
2017-04-06,8,3792
2017-04-06,9,3192
2017-04-06,10,3448
2017-04-07,1,2949
2017-04-07,2,4309
2017-04-07,3,3672
2017-04-07,4,3427
2017-04-07,5,2534
2017-04-07,6,2475
2017-04-07,7,2207
2017-04-07,8,4088
2017-04-07,9,3497
2017-04-07,10,3679
2017-04-08,1,3194
2017-04-08,2,4449
2017-04-08,3,3898
2017-04-08,4,3728
2017-04-08,5,2720
2017-04-08,6,2758
2017-04-08,7,2446
2017-04-08,8,4389
2017-04-08,9,3653
2017-04-08,10,3932
2017-04-09,1,3336
2017-04-09,2,4667
2017-04-09,3,4261
2017-04-09,4,3886
2017-04-09,5,2787
2017-04-09,6,2762
2017-04-09,7,2597
2017-04-09,8,4459
2017-04-09,9,3837
2017-04-09,10,4011
2017-04-10,1,2219
2017-04-10,2,3223
2017-04-10,3,2797
2017-04-10,4,2588
2017-04-10,5,1861
2017-04-10,6,1873
2017-04-10,7,1732
2017-04-10,8,3006
2017-04-10,9,2552
2017-04-10,10,2797
2017-04-11,1,2568
2017-04-11,2,3599
2017-04-11,3,3325
2017-04-11,4,3017
2017-04-11,5,2210
2017-04-11,6,2191
2017-04-11,7,1995
2017-04-11,8,3477
2017-04-11,9,2946
2017-04-11,10,3254
2017-04-12,1,2515
2017-04-12,2,3705
2017-04-12,3,3320
2017-04-12,4,2984
2017-04-12,5,2165
2017-04-12,6,2145
2017-04-12,7,2014
2017-04-12,8,3471
2017-04-12,9,3053
2017-04-12,10,3237
2017-04-13,1,2812
2017-04-13,2,3870
2017-04-13,3,3451
2017-04-13,4,3204
2017-04-13,5,2329
2017-04-13,6,2371
2017-04-13,7,2131
2017-04-13,8,3753
2017-04-13,9,3206
2017-04-13,10,3368
2017-04-14,1,2956
2017-04-14,2,4240
2017-04-14,3,3647
2017-04-14,4,3420
2017-04-14,5,2469
2017-04-14,6,2499
2017-04-14,7,2299
2017-04-14,8,3932
2017-04-14,9,3373
2017-04-14,10,3599
2017-04-15,1,3168
2017-04-15,2,4512
2017-04-15,3,3945
2017-04-15,4,3618
2017-04-15,5,2660
2017-04-15,6,2651
2017-04-15,7,2395
2017-04-15,8,4369
2017-04-15,9,3582
2017-04-15,10,3887
2017-04-16,1,3292
2017-04-16,2,4647
2017-04-16,3,4164
2017-04-16,4,3787
2017-04-16,5,2859
2017-04-16,6,2734
2017-04-16,7,2505
2017-04-16,8,4463
2017-04-16,9,3963
2017-04-16,10,4084
2017-04-17,1,2207
2017-04-17,2,3089
2017-04-17,3,2859
2017-04-17,4,2574
2017-04-17,5,1826
2017-04-17,6,1908
2017-04-17,7,1706
2017-04-17,8,2994
2017-04-17,9,2655
2017-04-17,10,2885
2017-04-18,1,2597
2017-04-18,2,3547
2017-04-18,3,3250
2017-04-18,4,2995
2017-04-18,5,2157
2017-04-18,6,2126
2017-04-18,7,2044
2017-04-18,8,3523
2017-04-18,9,3077
2017-04-18,10,3213
2017-04-19,1,2558
2017-04-19,2,3724
2017-04-19,3,3307
2017-04-19,4,3016
2017-04-19,5,2184
2017-04-19,6,2147
2017-04-19,7,2014
2017-04-19,8,3523
2017-04-19,9,3033
2017-04-19,10,3210
2017-04-20,1,2833
2017-04-20,2,4026
2017-04-20,3,3449
2017-04-20,4,3267
2017-04-20,5,2273
2017-04-20,6,2401
2017-04-20,7,2170
2017-04-20,8,3754
2017-04-20,9,3213
2017-04-20,10,3495
2017-04-21,1,2991
2017-04-21,2,4173
2017-04-21,3,3691
2017-04-21,4,3450
2017-04-21,5,2448
2017-04-21,6,2472
2017-04-21,7,2351
2017-04-21,8,4008
2017-04-21,9,3444
2017-04-21,10,3730
2017-04-22,1,3208
2017-04-22,2,4401
2017-04-22,3,3998
2017-04-22,4,3641
2017-04-22,5,2625
2017-04-22,6,2641
2017-04-22,7,2463
2017-04-22,8,4263
2017-04-22,9,3651
2017-04-22,10,3930
2017-04-23,1,3324
2017-04-23,2,4746
2017-04-23,3,4258
2017-04-23,4,3928
2017-04-23,5,2844
2017-04-23,6,2796
2017-04-23,7,2584
2017-04-23,8,4623
2017-04-23,9,3838
2017-04-23,10,4156
2017-04-24,1,2235
2017-04-24,2,3194
2017-04-24,3,2802
2017-04-24,4,2475
2017-04-24,5,1827
2017-04-24,6,1890
2017-04-24,7,1685
2017-04-24,8,2972
2017-04-24,9,2643
2017-04-24,10,2780
2017-04-25,1,2663
2017-04-25,2,3724
2017-04-25,3,3198
2017-04-25,4,3013
2017-04-25,5,2144
2017-04-25,6,2165
2017-04-25,7,2033
2017-04-25,8,3510
2017-04-25,9,3007
2017-04-25,10,3203
2017-04-26,1,2639
2017-04-26,2,3674
2017-04-26,3,3275
2017-04-26,4,2974
2017-04-26,5,2121
2017-04-26,6,2222
2017-04-26,7,1944
2017-04-26,8,3531
2017-04-26,9,3007
2017-04-26,10,3231
2017-04-27,1,2774
2017-04-27,2,3820
2017-04-27,3,3539
2017-04-27,4,3205
2017-04-27,5,2368
2017-04-27,6,2333
2017-04-27,7,2156
2017-04-27,8,3831
2017-04-27,9,3227
2017-04-27,10,3457
2017-04-28,1,2987
2017-04-28,2,4286
2017-04-28,3,3754
2017-04-28,4,3523
2017-04-28,5,2549
2017-04-28,6,2477
2017-04-28,7,2223
2017-04-28,8,4009
2017-04-28,9,3428
2017-04-28,10,3829
2017-04-29,1,3181
2017-04-29,2,4508
2017-04-29,3,3932
2017-04-29,4,3629
2017-04-29,5,2652
2017-04-29,6,2587
2017-04-29,7,2377
2017-04-29,8,4280
2017-04-29,9,3574
2017-04-29,10,3943
2017-04-30,1,3306
2017-04-30,2,4672
2017-04-30,3,4157
2017-04-30,4,3869
2017-04-30,5,2763
2017-04-30,6,2833
2017-04-30,7,2640
2017-04-30,8,4481
2017-04-30,9,3899
2017-04-30,10,4165
2017-05-01,1,2297
2017-05-01,2,3292
2017-05-01,3,2936
2017-05-01,4,2801
2017-05-01,5,2080
2017-05-01,6,1989
2017-05-01,7,1796
2017-05-01,8,3286
2017-05-01,9,2807
2017-05-01,10,3006
2017-05-02,1,2890
2017-05-02,2,4097
2017-05-02,3,3527
2017-05-02,4,3231
2017-05-02,5,2333
2017-05-02,6,2369
2017-05-02,7,2159
2017-05-02,8,3719
2017-05-02,9,3257
2017-05-02,10,3468
2017-05-03,1,2858
2017-05-03,2,3965
2017-05-03,3,3578
2017-05-03,4,3230
2017-05-03,5,2285
2017-05-03,6,2359
2017-05-03,7,2186
2017-05-03,8,3622
2017-05-03,9,3301
2017-05-03,10,3381
2017-05-04,1,2922
2017-05-04,2,4134
2017-05-04,3,3756
2017-05-04,4,3452
2017-05-04,5,2532
2017-05-04,6,2495
2017-05-04,7,2252
2017-05-04,8,4159
2017-05-04,9,3508
2017-05-04,10,3774
2017-05-05,1,3129
2017-05-05,2,4498
2017-05-05,3,4053
2017-05-05,4,3767
2017-05-05,5,2713
2017-05-05,6,2735
2017-05-05,7,2495
2017-05-05,8,4378
2017-05-05,9,3740
2017-05-05,10,3910
2017-05-06,1,3429
2017-05-06,2,4747
2017-05-06,3,4254
2017-05-06,4,4009
2017-05-06,5,2843
2017-05-06,6,2857
2017-05-06,7,2608
2017-05-06,8,4565
2017-05-06,9,3967
2017-05-06,10,4214
2017-05-07,1,3471
2017-05-07,2,5065
2017-05-07,3,4502
2017-05-07,4,4183
2017-05-07,5,3005
2017-05-07,6,3028
2017-05-07,7,2738
2017-05-07,8,4841
2017-05-07,9,4248
2017-05-07,10,4379
2017-05-08,1,2439
2017-05-08,2,3477
2017-05-08,3,2971
2017-05-08,4,2779
2017-05-08,5,2029
2017-05-08,6,1890
2017-05-08,7,1802
2017-05-08,8,3127
2017-05-08,9,2802
2017-05-08,10,3049
2017-05-09,1,2806
2017-05-09,2,3958
2017-05-09,3,3583
2017-05-09,4,3258
2017-05-09,5,2343
2017-05-09,6,2279
2017-05-09,7,2123
2017-05-09,8,3832
2017-05-09,9,3231
2017-05-09,10,3496
2017-05-10,1,2744
2017-05-10,2,4010
2017-05-10,3,3597
2017-05-10,4,3245
2017-05-10,5,2321
2017-05-10,6,2310
2017-05-10,7,2152
2017-05-10,8,3869
2017-05-10,9,3193
2017-05-10,10,3454
2017-05-11,1,3084
2017-05-11,2,4253
2017-05-11,3,3805
2017-05-11,4,3515
2017-05-11,5,2473
2017-05-11,6,2521
2017-05-11,7,2295
2017-05-11,8,4078
2017-05-11,9,3457
2017-05-11,10,3753
2017-05-12,1,3257
2017-05-12,2,4440
2017-05-12,3,3972
2017-05-12,4,3734
2017-05-12,5,2690
2017-05-12,6,2595
2017-05-12,7,2344
2017-05-12,8,4404
2017-05-12,9,3683
2017-05-12,10,3933
2017-05-13,1,3403
2017-05-13,2,4723
2017-05-13,3,4219
2017-05-13,4,3947
2017-05-13,5,2872
2017-05-13,6,2838
2017-05-13,7,2557
2017-05-13,8,4617
2017-05-13,9,4009
2017-05-13,10,4161
2017-05-14,1,3607
2017-05-14,2,5033
2017-05-14,3,4498
2017-05-14,4,4090
2017-05-14,5,2991
2017-05-14,6,2978
2017-05-14,7,2759
2017-05-14,8,4848
2017-05-14,9,4172
2017-05-14,10,4433
2017-05-15,1,2361
2017-05-15,2,3325
2017-05-15,3,3047
2017-05-15,4,2725
2017-05-15,5,2040
2017-05-15,6,1934
2017-05-15,7,1848
2017-05-15,8,3225
2017-05-15,9,2747
2017-05-15,10,2939
2017-05-16,1,2811
2017-05-16,2,3937
2017-05-16,3,3508
2017-05-16,4,3262
2017-05-16,5,2291
2017-05-16,6,2364
2017-05-16,7,2137
2017-05-16,8,3897
2017-05-16,9,3289
2017-05-16,10,3431
2017-05-17,1,2688
2017-05-17,2,3929
2017-05-17,3,3485
2017-05-17,4,3247
2017-05-17,5,2270
2017-05-17,6,2314
2017-05-17,7,2121
2017-05-17,8,3687
2017-05-17,9,3281
2017-05-17,10,3496
2017-05-18,1,2991
2017-05-18,2,4240
2017-05-18,3,3738
2017-05-18,4,3501
2017-05-18,5,2523
2017-05-18,6,2440
2017-05-18,7,2291
2017-05-18,8,4034
2017-05-18,9,3509
2017-05-18,10,3693
2017-05-19,1,3193
2017-05-19,2,4574
2017-05-19,3,4135
2017-05-19,4,3746
2017-05-19,5,2665
2017-05-19,6,2596
2017-05-19,7,2486
2017-05-19,8,4325
2017-05-19,9,3724
2017-05-19,10,4029
2017-05-20,1,3494
2017-05-20,2,4792
2017-05-20,3,4314
2017-05-20,4,3807
2017-05-20,5,2906
2017-05-20,6,2852
2017-05-20,7,2635
2017-05-20,8,4567
2017-05-20,9,4028
2017-05-20,10,4274
2017-05-21,1,3542
2017-05-21,2,5100
2017-05-21,3,4505
2017-05-21,4,4273
2017-05-21,5,3051
2017-05-21,6,3062
2017-05-21,7,2803
2017-05-21,8,4909
2017-05-21,9,4191
2017-05-21,10,4438
2017-05-22,1,2378
2017-05-22,2,3342
2017-05-22,3,3015
2017-05-22,4,2747
2017-05-22,5,2038
2017-05-22,6,1994
2017-05-22,7,1881
2017-05-22,8,3183
2017-05-22,9,2814
2017-05-22,10,2962
2017-05-23,1,2737
2017-05-23,2,3798
2017-05-23,3,3545
2017-05-23,4,3241
2017-05-23,5,2454
2017-05-23,6,2341
2017-05-23,7,2139
2017-05-23,8,3843
2017-05-23,9,3183
2017-05-23,10,3328
2017-05-24,1,2761
2017-05-24,2,3923
2017-05-24,3,3614
2017-05-24,4,3280
2017-05-24,5,2332
2017-05-24,6,2383
2017-05-24,7,2075
2017-05-24,8,3739
2017-05-24,9,3170
2017-05-24,10,3470
2017-05-25,1,2928
2017-05-25,2,4238
2017-05-25,3,3854
2017-05-25,4,3394
2017-05-25,5,2551
2017-05-25,6,2578
2017-05-25,7,2398
2017-05-25,8,3969
2017-05-25,9,3569
2017-05-25,10,3631
2017-05-26,1,3248
2017-05-26,2,4625
2017-05-26,3,4070
2017-05-26,4,3724
2017-05-26,5,2712
2017-05-26,6,2743
2017-05-26,7,2414
2017-05-26,8,4351
2017-05-26,9,3710
2017-05-26,10,3893
2017-05-27,1,3336
2017-05-27,2,4853
2017-05-27,3,4288
2017-05-27,4,3848
2017-05-27,5,2796
2017-05-27,6,2855
2017-05-27,7,2642
2017-05-27,8,4556
2017-05-27,9,3945
2017-05-27,10,4202
2017-05-28,1,3619
2017-05-28,2,5039
2017-05-28,3,4532
2017-05-28,4,4110
2017-05-28,5,2913
2017-05-28,6,2996
2017-05-28,7,2762
2017-05-28,8,4849
2017-05-28,9,4079
2017-05-28,10,4518
2017-05-29,1,2311
2017-05-29,2,3369
2017-05-29,3,2940
2017-05-29,4,2775
2017-05-29,5,2005
2017-05-29,6,2027
2017-05-29,7,1871
2017-05-29,8,3248
2017-05-29,9,2719
2017-05-29,10,2929
2017-05-30,1,2748
2017-05-30,2,3782
2017-05-30,3,3519
2017-05-30,4,3270
2017-05-30,5,2267
2017-05-30,6,2324
2017-05-30,7,2123
2017-05-30,8,3697
2017-05-30,9,3247
2017-05-30,10,3322
2017-05-31,1,2766
2017-05-31,2,3916
2017-05-31,3,3566
2017-05-31,4,3273
2017-05-31,5,2460
2017-05-31,6,2391
2017-05-31,7,2163
2017-05-31,8,3758
2017-05-31,9,3185
2017-05-31,10,3385
2017-06-01,1,3146
2017-06-01,2,4498
2017-06-01,3,3945
2017-06-01,4,3611
2017-06-01,5,2741
2017-06-01,6,2610
2017-06-01,7,2395
2017-06-01,8,4328
2017-06-01,9,3643
2017-06-01,10,3996
2017-06-02,1,3342
2017-06-02,2,4720
2017-06-02,3,4340
2017-06-02,4,3965
2017-06-02,5,2797
2017-06-02,6,2877
2017-06-02,7,2638
2017-06-02,8,4475
2017-06-02,9,3973
2017-06-02,10,4146
2017-06-03,1,3615
2017-06-03,2,5145
2017-06-03,3,4578
2017-06-03,4,4128
2017-06-03,5,3106
2017-06-03,6,2949
2017-06-03,7,2851
2017-06-03,8,4919
2017-06-03,9,4229
2017-06-03,10,4411
2017-06-04,1,3829
2017-06-04,2,5387
2017-06-04,3,4970
2017-06-04,4,4405
2017-06-04,5,3161
2017-06-04,6,3102
2017-06-04,7,2965
2017-06-04,8,5121
2017-06-04,9,4344
2017-06-04,10,4777
2017-06-05,1,2476
2017-06-05,2,3632
2017-06-05,3,3220
2017-06-05,4,2836
2017-06-05,5,2143
2017-06-05,6,2129
2017-06-05,7,1946
2017-06-05,8,3449
2017-06-05,9,2882
2017-06-05,10,3081
2017-06-06,1,2943
2017-06-06,2,4251
2017-06-06,3,3749
2017-06-06,4,3551
2017-06-06,5,2471
2017-06-06,6,2564
2017-06-06,7,2283
2017-06-06,8,4008
2017-06-06,9,3447
2017-06-06,10,3667
2017-06-07,1,2973
2017-06-07,2,4269
2017-06-07,3,3997
2017-06-07,4,3404
2017-06-07,5,2548
2017-06-07,6,2481
2017-06-07,7,2266
2017-06-07,8,4054
2017-06-07,9,3404
2017-06-07,10,3665
2017-06-08,1,3254
2017-06-08,2,4529
2017-06-08,3,4049
2017-06-08,4,3663
2017-06-08,5,2717
2017-06-08,6,2687
2017-06-08,7,2511
2017-06-08,8,4322
2017-06-08,9,3682
2017-06-08,10,3987
2017-06-09,1,3466
2017-06-09,2,4776
2017-06-09,3,4225
